signal_date,net_return,ending_nav,specification,group
20120427,0.04859053730702967,1.099604481854899,pbroe_common,3
20120427,0.012888821508345583,1.0746681756065968,pbroe_common,4
20120427,0.01936054915412,1.0699335764295457,pbroe_common,5
20120427,0.00978740955192281,1.0556861433505065,pbroe_common,6
20120427,0.022089697477390535,1.0796825892847093,pbroe_common,7
20120427,0.02368703068645206,1.0598213694990815,pbroe_common,8
20120427,0.00704133565994125,1.0617248561835786,pbroe_common,9
20120427,0.029025221790990985,1.098482820618732,pbroe_common,10
20120427,0.01259254405020771,1.0608238837027042,revision_common,1
20120427,0.036792054067018354,1.094436453324141,revision_common,2
20120427,0.03818626773071454,1.090153150538866,revision_common,3
20120427,0.011524680754995797,1.0775081543760225,revision_common,4
20120427,0.00844841484089387,1.0557590010171856,revision_common,5
20120427,0.030819468466572353,1.0643124006002058,revision_common,6
20120427,0.018653201039538825,1.071216737617906,revision_common,7
20120427,0.02068069155424368,1.087239738309747,revision_common,8
20120427,-0.01793491176829054,1.024101642353705,revision_common,9
20120427,0.03521787696774248,1.102423473328217,revision_common,10
20120427,0.021213911688852116,1.0781566087132248,combined_50_50,1
20120427,0.028097606825252752,1.0800707423524547,combined_50_50,2
20120427,0.0485264138481134,1.0913746720364899,combined_50_50,3
20120427,-0.0028803779559946063,1.0548289071614683,combined_50_50,4
20120427,0.001483405315909625,1.0469121517877136,combined_50_50,5
20120427,0.0189954816151241,1.08454573487974,combined_50_50,6
20120427,0.028899759277868586,1.0648890834182367,combined_50_50,7
20120427,0.019830969834105483,1.0836960122360124,combined_50_50,8
20120427,0.02053375506302224,1.0821046264163645,combined_50_50,9
20120427,0.009066055678500717,1.0587017849785085,combined_50_50,10
20120531,-0.07590668582362947,1.0146969472193397,pbroe_common,1
20120531,-0.07115819416719749,0.9615090858627328,pbroe_common,2
20120531,-0.07094180125934668,1.0215965592392617,pbroe_common,3
20120531,-0.06684722883165506,1.0028295861537253,pbroe_common,4
20120531,-0.004082570273360342,1.0655654974159443,pbroe_common,5
20120531,-0.04639931664102481,1.006703027711644,pbroe_common,6
20120531,-0.041949184720138644,1.0343907849076874,pbroe_common,7
20120531,-0.031066545625078046,1.0268963805691056,pbroe_common,8
20120531,-0.010587454641184157,1.0504838924273172,pbroe_common,9
20120531,-0.07602845516410994,1.0149668687427758,pbroe_common,10
20120531,-0.06654482105287385,0.9902315481930931,revision_common,1
20120531,-0.07050533689168281,1.017272842475984,revision_common,2
20120531,-0.06300482147115027,1.0214682459129527,revision_common,3
20120531,-0.05968969838404792,1.0131920176349656,revision_common,4
20120531,-0.04676297592727496,1.006388568267615,revision_common,5
20120531,-0.08139464456547896,0.9776830710467204,revision_common,6
20120531,-0.048818813573917486,1.0189212074068774,revision_common,7
20120531,-0.03652595064152464,1.047527273292741,revision_common,8
20120531,-0.019096493944489534,1.0045448915419557,revision_common,9
20120531,0.001479946089102846,1.1040550006361043,revision_common,10
20120531,-0.08880894913326232,0.9824066532923215,combined_50_50,1
20120531,-0.07063833503394623,1.003776343393799,combined_50_50,2
20120531,-0.055601502551759885,1.0306926004243269,combined_50_50,3
20120531,-0.05903508089899501,0.9925569972925925,combined_50_50,4
20120531,-0.05816800071734962,0.9860153649915239,combined_50_50,5
20120531,-0.047306311156902536,1.0332398768816276,combined_50_50,6
20120531,-0.028209036882044125,1.0348495879888056,combined_50_50,7
20120531,-0.0435560205400326,1.0364945264679093,combined_50_50,8
20120531,-0.03173672495065849,1.0477621695199533,combined_50_50,9
20120531,-0.00667109200658722,1.0516390879633788,combined_50_50,10
20120629,-0.12182906522277781,0.8910773666552012,pbroe_common,1
20120629,-0.11018343169514522,0.8555667151763148,pbroe_common,2
20120629,-0.08143338799567279,0.9384044902556866,pbroe_common,3
20120629,-0.05023049460027584,0.9524569600414338,pbroe_common,4
20120629,-0.043031912973292785,1.019712175663798,pbroe_common,5
20120629,-0.05839319864150894,0.9479184178414695,pbroe_common,6
20120629,-0.0820882129899142,0.9494794938413806,pbroe_common,7
20120629,-0.10002148251142495,0.9241846821989672,pbroe_common,8
20120629,-0.0990543612886251,0.9464288814189405,pbroe_common,9
20120629,-0.12654571113222923,0.8865271645620693,pbroe_common,10
20120629,-0.1260521454025939,0.8654107370980216,revision_common,1
20120629,-0.11782580657115604,0.8974118493083186,revision_common,2
20120629,-0.09394671791662201,0.9255046567533819,revision_common,3
20120629,-0.09082091894870603,0.9211729875218645,revision_common,4
20120629,-0.08985467476489584,0.9159598507788193,revision_common,5
20120629,-0.06261280936880997,0.9164675872961594,revision_common,6
20120629,-0.0768704787351645,0.9405962464000989,revision_common,7
20120629,-0.07938211805128847,0.9643723396222723,revision_common,8
20120629,-0.05639688894605677,0.9478916848523354,revision_common,9
20120629,-0.07777033247853404,1.0181922761620463,revision_common,10
20120629,-0.14263443277471455,0.8422816375458655,combined_50_50,1
20120629,-0.0938230566844378,0.9095989786290648,combined_50_50,2
20120629,-0.0956152770705545,0.9321426418601845,combined_50_50,3
20120629,-0.053751649838831295,0.9392054211290393,combined_50_50,4
20120629,-0.06267757719265432,0.9242143108391244,combined_50_50,5
20120629,-0.06496083331858182,0.9661197534614081,combined_50_50,6
20120629,-0.09751569501337753,0.9339355111817698,combined_50_50,7
20120629,-0.08139493236279072,0.952129124591651,combined_50_50,8
20120629,-0.08436165089420056,0.9593712231547608,combined_50_50,9
20120629,-0.09222713165512908,0.9546494313441004,combined_50_50,10
20120731,-0.008752761258997932,0.8832779792015717,pbroe_common,1
20120731,0.012242200922486068,0.8660407348060947,pbroe_common,2
20120731,-0.010936159827204639,0.928141948767684,pbroe_common,3
20120731,0.014221527098855269,0.9660023525091563,pbroe_common,4
20120731,0.0037123295650394184,1.0234976833213454,pbroe_common,5
20120731,0.004913837370842167,0.9525763347875684,pbroe_common,6
20120731,0.02822359531713836,0.9762772188374812,pbroe_common,7
20120731,0.006395474390986866,0.9300952816665131,pbroe_common,8
20120731,-0.0120015311448195,0.9350702857222345,pbroe_common,9
20120731,0.020565025028819406,0.9047586178900164,pbroe_common,10
20120731,0.056333555748732556,0.9141624011018848,revision_common,1
20120731,-0.007621085398798022,0.8905725969668467,revision_common,2
20120731,0.014605378834180227,0.939022002878063,revision_common,3
20120731,0.029507088006192506,0.9483541199335994,revision_common,4
20120731,-0.027144720712642956,0.891096376445434,revision_common,5
20120731,0.004371734202030186,0.9204741399925941,revision_common,6
20120731,-0.02934657323803247,0.9129929697677,revision_common,7
20120731,0.017294442194944137,0.9810506213042728,revision_common,8
20120731,-0.010634377491742897,0.9378114468543315,revision_common,9
20120731,0.009605268980562576,1.027972286848514,revision_common,10
20120731,-0.0010219937779671895,0.8414208309529976,combined_50_50,1
20120731,0.02180767687922125,0.9294352192446772,combined_50_50,2
20120731,0.028579130568284095,0.9587824681301719,combined_50_50,3
20120731,0.015585287891674682,0.9538432080067569,combined_50_50,4
20120731,-0.0034342775245158608,0.9210403024035737,combined_50_50,5
20120731,0.007843289288371524,0.973697310175016,combined_50_50,6
20120731,-0.014125518171539952,0.9207431881475252,combined_50_50,7
20120731,0.011938399918752118,0.9634960228553175,combined_50_50,8
20120731,0.00044905658436689144,0.9598020351193705,combined_50_50,9
20120731,-0.00973846993155214,0.9453526065617825,combined_50_50,10
20120831,0.010808056601475213,0.892824497595619,pbroe_common,1
20120831,0.007250153110421209,0.8723196627333006,pbroe_common,2
20120831,0.0060185369546252865,0.9337280053854802,pbroe_common,3
20120831,0.021658156421032526,0.9869241825628849,pbroe_common,4
20120831,-0.0014701140610079433,1.0219930249856857,pbroe_common,5
20120831,0.0024349743837377424,0.954895833761331,pbroe_common,6
20120831,0.02134665856070117,0.9971174752885958,pbroe_common,7
20120831,0.028928508763708782,0.9570015511732871,pbroe_common,8
20120831,0.021530580583622783,0.9552028918603283,pbroe_common,9
20120831,0.03363184657779117,0.9351873209168279,pbroe_common,10
20120831,0.02648547941699797,0.9383744305600622,revision_common,1
20120831,-0.002972288096892761,0.8879255586374633,revision_common,2
20120831,0.027885634094857448,0.9652072268573408,revision_common,3
20120831,0.028064083230348036,0.9749688088872593,revision_common,4
20120831,0.020963061568497476,0.9097764846483246,revision_common,5
20120831,0.010569998573608297,0.9302035503393591,revision_common,6
20120831,0.012260912980158523,0.9241870971215183,revision_common,7
20120831,0.0007991558463060766,0.9818346336438103,revision_common,8
20120831,0.01355572011815842,0.950524156351494,revision_common,9
20120831,0.0149728942554046,1.0433640071969832,revision_common,10
20120831,0.022490891324682183,0.8603451354202852,combined_50_50,1
20120831,0.0015684687210315573,0.9308930093142876,combined_50_50,2
20120831,0.0009028435046496419,0.9596480986538951,combined_50_50,3
20120831,0.022419340828100376,0.975227743983629,combined_50_50,4
20120831,0.016532468770964703,0.9362673724398607,combined_50_50,5
20120831,0.004447525101862526,0.9780278534036355,combined_50_50,6
20120831,0.028687698599602074,0.947157191216738,combined_50_50,7
20120831,0.009540269667503987,0.9726880347369248,combined_50_50,8
20120831,0.027639404194663486,0.9863303915148954,combined_50_50,9
20120831,0.018773766600602038,0.9631004357526443,combined_50_50,10
20120928,-0.01717215169620423,0.8774927798848197,pbroe_common,1
20120928,-0.013290592969001258,0.8607260171570559,pbroe_common,2
20120928,-0.023455614472269848,0.9118268412691969,pbroe_common,3
20120928,-0.026049812829014973,0.9612149923306932,pbroe_common,4
20120928,0.0038522725801388713,1.0259300206929312,pbroe_common,5
20120928,-0.013848343188918588,0.9416721085457356,pbroe_common,6
20120928,-0.016043091098645768,0.9811206287964892,pbroe_common,7
20120928,-0.01708877628200689,0.9406475657637532,pbroe_common,8
20120928,-0.024647973136874057,0.9316590766414905,pbroe_common,9
20120928,-0.008440896188845692,0.9272935018238442,pbroe_common,10
20120928,-0.032273813768352366,0.9080895089431831,revision_common,1
20120928,-0.023036344468354564,0.8674709996064345,revision_common,2
20120928,-0.022158351530752962,0.9438198258246127,revision_common,3
20120928,-0.026606663490052584,0.9490281418758987,revision_common,4
20120928,-0.00954499014861554,0.9010926770649142,revision_common,5
20120928,-0.021493760447613308,0.9102099780608455,revision_common,6
20120928,-0.0018107961667931383,0.9225135826686509,revision_common,7
20120928,-0.002892841105383459,0.9789943420569164,revision_common,8
20120928,-0.012443686330669168,0.9386961319001321,revision_common,9
20120928,-0.00618365952007216,1.036912199420979,revision_common,10
20120928,-0.029798188829073036,0.8347084086168571,combined_50_50,1
20120928,-0.026637386662646922,0.906096452283628,combined_50_50,2
20120928,-0.014162603466968515,0.9460569831648297,combined_50_50,3
20120928,-0.009953487173286035,0.9655208271428553,combined_50_50,4
20120928,-0.028824688273899834,0.9092797572882584,combined_50_50,5
20120928,-0.012600678152793976,0.9657040391984283,combined_50_50,6
20120928,-0.014860272909920202,0.9330821768666638,combined_50_50,7
20120928,-0.0048818650805110275,0.9679395029859117,combined_50_50,8
20120928,-0.0046771259908953144,0.9817172000051312,combined_50_50,9
20120928,-0.012279880835903811,0.9512736771685948,combined_50_50,10
20121031,-0.12012125998332579,0.7720872415387839,pbroe_common,1
20121031,-0.11187504668170156,0.7644322538074552,pbroe_common,2
20121031,-0.11480417805262189,0.8071453102309682,pbroe_common,3
20121031,-0.1386568124135903,0.8279359854499656,pbroe_common,4
20121031,-0.1181606386426508,0.9047054742451864,pbroe_common,5
20121031,-0.1152809751621462,0.8331152295895888,pbroe_common,6
20121031,-0.10322838052151162,0.8798411351895805,pbroe_common,7
20121031,-0.12652359107459643,0.8216334578077455,pbroe_common,8
20121031,-0.11693279553916658,0.8227175763203624,pbroe_common,9
20121031,-0.08935686415551558,0.8444334623490786,pbroe_common,10
20121031,-0.10912807076098274,0.8089914527539254,revision_common,1
20121031,-0.1084661534055642,0.7733797570882448,revision_common,2
20121031,-0.11887962859032652,0.8316188754743961,revision_common,3
20121031,-0.10388918332436237,0.8504343832645744,revision_common,4
20121031,-0.12109981501468925,0.791970520561262,revision_common,5
20121031,-0.12571284559898777,0.7957848916262243,revision_common,6
20121031,-0.12005581340450744,0.8117604641246597,revision_common,7
20121031,-0.11198662798781456,0.8693600668708132,revision_common,8
20121031,-0.11132415547208019,0.8341965777714415,revision_common,9
20121031,-0.12418752736850991,0.9081406372766443,revision_common,10
20121031,-0.10989430232711972,0.7429787104053273,combined_50_50,1
20121031,-0.11357881110756729,0.803183094484469,combined_50_50,2
20121031,-0.11382220547802024,0.8383746908331264,combined_50_50,3
20121031,-0.1268147399037416,0.8430785545770886,combined_50_50,4
20121031,-0.12414370315911738,0.7963984010108706,combined_50_50,5
20121031,-0.11571006010778273,0.8539623667764495,combined_50_50,6
20121031,-0.1225786327151539,0.8187062394154688,combined_50_50,7
20121031,-0.11655185855058092,0.8551243549483781,combined_50_50,8
20121031,-0.10790490108677764,0.8757851026433892,combined_50_50,9
20121031,-0.10495585979944877,0.8514319304767817,combined_50_50,10
20121130,0.15320675848513088,0.8903762250826673,pbroe_common,1
20121130,0.15331384252812086,0.8816302999911079,pbroe_common,2
20121130,0.1639796393734929,0.9395007071246485,pbroe_common,3
20121130,0.16089879525957196,0.9611498880609115,pbroe_common,4
20121130,0.18290830536064462,1.0701836193898717,pbroe_common,5
20121130,0.1825574477015257,0.9852066195447348,pbroe_common,6
20121130,0.1800859167178519,1.0382881325862716,pbroe_common,7
20121130,0.2098062737307287,0.9940173119628826,pbroe_common,8
20121130,0.2240846791635709,1.0070759804523415,pbroe_common,9
20121130,0.20954317948064816,1.0213787349095567,pbroe_common,10
20121130,0.17500185788443479,0.9505664599984903,revision_common,1
20121130,0.19244552059769737,0.9222132270608128,revision_common,2
20121130,0.19384248399095494,0.9928219440301177,revision_common,3
20121130,0.18820776932292493,1.0104927414943174,revision_common,4
20121130,0.18726963697340437,0.9402825524404077,revision_common,5
20121130,0.18387215135819468,0.9421075716678861,revision_common,6
20121130,0.17379265302708613,0.9528384688073832,revision_common,7
20121130,0.1770897108362428,1.0233147897255424,revision_common,8
20121130,0.1687981091534254,0.9750073827615193,revision_common,9
20121130,0.17724972208624346,1.0691083128491534,revision_common,10
20121130,0.14358789322166188,0.8496614581409755,combined_50_50,1
20121130,0.16939309598328434,0.9392367655006281,combined_50_50,2
20121130,0.17621425448058825,0.9861082619536795,combined_50_50,3
20121130,0.1712334653943164,0.9874418170769548,combined_50_50,4
20121130,0.20143866420666967,0.956823831086828,combined_50_50,5
20121130,0.1936219671384931,1.019308240093949,combined_50_50,6
20121130,0.19209356437696679,0.9759744391224485,combined_50_50,7
20121130,0.1745627610976348,1.004397223430001,combined_50_50,8
20121130,0.199246076597698,1.0502818482877967,combined_50_50,9
20121130,0.19489711793728626,1.0173735598464864,combined_50_50,10
20121231,0.032542983377049195,0.9193517237748523,pbroe_common,1
20121231,0.06233421723405064,0.9365860346308749,pbroe_common,2
20121231,0.06831301824817815,1.003680836074631,pbroe_common,3
20121231,0.03685122044771494,0.9965694344691406,pbroe_common,4
20121231,0.05107421490397579,1.1248424075533046,pbroe_common,5
20121231,0.06883302461634777,1.0530213710400462,pbroe_common,6
20121231,0.07050747125364176,1.1114952032475955,pbroe_common,7
20121231,0.0562610322102699,1.0499417519687921,pbroe_common,8
20121231,0.049296158904960086,1.0567209580140886,pbroe_common,9
20121231,0.03337356314421469,1.0554657826132188,pbroe_common,10
20121231,0.04401820110616739,0.9924086855994815,revision_common,1
20121231,0.044399488063741055,0.9631590222279235,revision_common,2
20121231,0.049388370621425315,1.0418558021629611,revision_common,3
20121231,0.04486020385333056,1.0558236518700634,revision_common,4
20121231,0.038481773377450956,0.9764662925341906,revision_common,5
20121231,0.03630295118521931,0.9763088568533708,revision_common,6
20121231,0.052617235325300715,1.0029741947476205,revision_common,7
20121231,0.06779325762850408,1.0926886329004646,revision_common,8
20121231,0.06674207288067602,1.0400813965609859,revision_common,9
20121231,0.08368054629909327,1.1585718805212726,revision_common,10
20121231,0.033340758732846254,0.8779898158214521,combined_50_50,1
20121231,0.03473049650227078,0.9718569246996518,combined_50_50,2
20121231,0.06322490919300416,1.0484548672701721,combined_50_50,3
20121231,0.04073079124287449,1.027661103592801,combined_50_50,4
20121231,0.05625610045439711,1.0106510086456097,combined_50_50,5
20121231,0.06193880680585018,1.0824429762527392,combined_50_50,6
20121231,0.057663431869050985,1.0322524746987212,combined_50_50,7
20121231,0.06181009729240028,1.066479113530426,combined_50_50,8
20121231,0.06325081265328514,1.1167130287069942,combined_50_50,9
20121231,0.05466100088812387,1.072984216904809,combined_50_50,10
20130131,0.04479666183706876,0.9605356120541205,pbroe_common,1
20130131,0.0577425702357679,0.9906669195173875,pbroe_common,2
20130131,0.052174840717860826,1.0560477238283943,pbroe_common,3
20130131,0.04298576927084907,1.0394077382416116,pbroe_common,4
20130131,0.04902143987863017,1.1799838020081126,pbroe_common,5
20130131,0.045104497802954224,1.1005173711565859,pbroe_common,6
20130131,0.055212830795911216,1.172863999834972,pbroe_common,7
20130131,0.05463164849813573,1.107301800705868,pbroe_common,8
20130131,0.04783920366786676,1.1072736471446278,pbroe_common,9
20130131,0.043408245907779364,1.1012817008521403,pbroe_common,10
20130131,0.037306622482150775,1.0294321017811487,revision_common,1
20130131,0.05639157195445699,1.0174730735334738,revision_common,2
20130131,0.04580417822104654,1.0895771510058647,revision_common,3
20130131,0.03534908666811076,1.0931460536462596,revision_common,4
20130131,0.058963999694656266,1.0340426507090188,revision_common,5
20130131,0.04379619881060259,1.0190674736486731,revision_common,6
20130131,0.04069424072896477,1.0437894680736197,revision_common,7
20130131,0.07236649023829589,1.1717626741867528,revision_common,8
20130131,0.05143242073505783,1.093575300547617,revision_common,9
20130131,0.048191764808432014,1.2144055041010164,revision_common,10
20130131,0.050291062387186836,0.9221448564242434,combined_50_50,1
20130131,0.01629413030288629,0.9876924880664704,combined_50_50,2
20130131,0.055934286840748415,1.1070994425556406,combined_50_50,3
20130131,0.06769971824954135,1.0972334707620464,combined_50_50,4
20130131,0.04095650620034785,1.0520437429475915,combined_50_50,5
20130131,0.05713240070799119,1.1442855421155613,combined_50_50,6
20130131,0.07570916309890618,1.110403445664936,combined_50_50,7
20130131,0.05353701627562235,1.1235752231891156,combined_50_50,8
20130131,0.02823049261085786,1.1482383876123556,combined_50_50,9
20130131,0.04479418257203083,1.1210476678137504,combined_50_50,10
20130228,-0.06358716757103089,0.8994578731324925,pbroe_common,1
20130228,-0.023456853702661595,0.9674289905182017,pbroe_common,2
20130228,-0.03264926105360755,1.021568546008053,pbroe_common,3
20130228,-0.014829606683880892,1.0239937302993063,pbroe_common,4
20130228,-0.039096739980925,1.1338502821192982,pbroe_common,5
20130228,-0.01955268113067865,1.0789993059195884,pbroe_common,6
20130228,-0.03288664472778513,1.13429243815839,pbroe_common,7
20130228,-0.04705158277128352,1.0552014983771645,pbroe_common,8
20130228,-0.037351626943083804,1.065915174952574,pbroe_common,9
20130228,-0.06331832373832424,1.031550389590492,pbroe_common,10
20130228,-0.06289430932923012,0.9646866807382857,revision_common,1
20130228,-0.05418317693450658,0.9623431499641134,revision_common,2
20130228,-0.033164970737918575,1.0534413566760505,revision_common,3
20130228,-0.054076638059611715,1.034032390156938,revision_common,4
20130228,-0.05053954407740335,0.9817826065855954,revision_common,5
20130228,-0.03981706303470689,0.9784911998137844,revision_common,6
20130228,-0.05351349173487885,0.9879326490009085,revision_common,7
20130228,-0.014416905598672258,1.1548694823289547,revision_common,8
20130228,-0.020005085027112623,1.0716982336766117,revision_common,9
20130228,0.006057555929211977,1.2217618333628513,revision_common,10
20130228,-0.06712685009063701,0.8602441768852012,combined_50_50,1
20130228,-0.03948621436283439,0.9486922507581165,combined_50_50,2
20130228,-0.047967855506726886,1.0539942564635538,combined_50_50,3
20130228,-0.04461835738640352,1.0482767156272614,combined_50_50,4
20130228,-0.011538395433808524,1.0399048462277982,combined_50_50,5
20130228,-0.038879833099106365,1.099795911220388,combined_50_50,6
20130228,-0.029064545197187153,1.0781300745312952,combined_50_50,7
20130228,-0.03598442979638605,1.083144009449308,combined_50_50,8
20130228,-0.040217601544468407,1.102058993661299,combined_50_50,9
20130228,-0.020872722999591975,1.0976483503741354,combined_50_50,10
20130329,-0.017798146317400176,0.8834491903001428,pbroe_common,1
20130329,-0.015250856101903798,0.9526748701949986,pbroe_common,2
20130329,-0.02343557971491106,0.9976274949138355,pbroe_common,3
20130329,-0.014750841369977286,1.00888896121981,pbroe_common,4
20130329,-0.02876050283047793,1.1012401778710679,pbroe_common,5
20130329,-0.04694926732859339,1.028341079058603,pbroe_common,6
20130329,-0.01855599092147797,1.113244517973622,pbroe_common,7
20130329,-0.026576388998352796,1.0271580528846482,pbroe_common,8
20130329,-0.01848346984339999,1.0462133639607156,pbroe_common,9
20130329,-0.03018146985763237,1.0004166826004377,pbroe_common,10
20130329,-0.03701754261556722,0.9289763504233861,revision_common,1
20130329,-0.03013344907712534,0.9333444316599494,revision_common,2
20130329,-0.026289585599180265,1.025746819955999,revision_common,3
20130329,-0.02934867438730726,1.003684910232293,revision_common,4
20130329,-0.020800063564889282,0.9613614659617122,revision_common,5
20130329,-0.00747582470653918,0.9711761711270853,revision_common,6
20130329,-0.024109739972524524,0.9641138497231293,revision_common,7
20130329,-0.036428296475670696,1.1127995544359712,revision_common,8
20130329,-0.03828745528053201,1.0306656354804933,revision_common,9
20130329,0.00962697892401665,1.2335237087828033,revision_common,10
20130329,-0.023628977804388107,0.8399174863232266,combined_50_50,1
20130329,-0.03031048436194994,0.9199369291272095,combined_50_50,2
20130329,-0.017485999433700994,1.035564113491908,combined_50_50,3
20130329,-0.028366995392830496,1.0185402548646514,combined_50_50,4
20130329,-0.035548949559118914,1.0029373213029629,combined_50_50,5
20130329,-0.019985810172420848,1.0778155989103326,combined_50_50,6
20130329,-0.025612763703569463,1.0505161836906134,combined_50_50,7
20130329,-0.001742066678713572,1.0812571003621982,combined_50_50,8
20130329,-0.04168731719013874,1.0561171108302954,combined_50_50,9
20130329,-0.015428956898181911,1.0807127812868524,combined_50_50,10
20130426,0.15347076065867205,1.0190328095387937,pbroe_common,1
20130426,0.198547425802736,1.1418260132991713,pbroe_common,2
20130426,0.16328608807168443,1.16052618591107,pbroe_common,3
20130426,0.1588280722102018,1.1691288500045054,pbroe_common,4
20130426,0.1726189363009787,1.2913350859870723,pbroe_common,5
20130426,0.15229482767264102,1.1849521064825306,pbroe_common,6
20130426,0.15783296901513455,1.288951205485221,pbroe_common,7
20130426,0.15209501613400467,1.1833836735103116,pbroe_common,8
20130426,0.19713217122046522,1.2524556759581584,pbroe_common,9
20130426,0.18369755463017,1.184190780805365,pbroe_common,10
20130426,0.17479169028728303,1.091353696950801,revision_common,1
20130426,0.16581763855294418,1.088109401274342,revision_common,2
20130426,0.17438603144975917,1.2046227371603362,revision_common,3
20130426,0.13221672488508962,1.1363888418797918,revision_common,4
20130426,0.16408253192448208,1.1191040893913418,revision_common,5
20130426,0.19361503765231336,1.1592104820668854,revision_common,6
20130426,0.1750590940100032,1.1328907467781566,revision_common,7
20130426,0.1420834432041913,1.2709099467263238,revision_common,8
20130426,0.17188508349766818,1.207821684293235,revision_common,9
20130426,0.19639010091033526,1.475775554425949,revision_common,10
20130426,0.15664624125904414,0.9714874035235047,combined_50_50,1
20130426,0.17302524042869472,1.07910923746868,combined_50_50,2
20130426,0.1811082313977963,1.2231132985854543,combined_50_50,3
20130426,0.1657737828512149,1.1873875258998052,combined_50_50,4
20130426,0.16734178150722312,1.170770639389883,combined_50_50,5
20130426,0.1465160326410233,1.235732864381283,combined_50_50,6
20130426,0.17946538942876322,1.2390474796978674,combined_50_50,7
20130426,0.1444349505557847,1.2374284161911036,combined_50_50,8
20130426,0.1861050948040721,1.2526658858655702,combined_50_50,9
20130426,0.19141898525963752,1.2875817252379023,combined_50_50,10
20130531,-0.17103482719600638,0.8447427090522652,pbroe_common,1
20130531,-0.18052976164131407,0.93569243528242,pbroe_common,2
20130531,-0.15781177919782974,0.9773814837067727,pbroe_common,3
20130531,-0.1692232886858862,0.9712850211091948,pbroe_common,4
20130531,-0.1332373293458904,1.119281047839509,pbroe_common,5
20130531,-0.14132532286388444,1.017488367455647,pbroe_common,6
20130531,-0.13779112880193167,1.1113451639108018,pbroe_common,7
20130531,-0.16834326618635798,0.984169000759975,pbroe_common,8
20130531,-0.15407534076426632,1.0594831408927656,pbroe_common,9
20130531,-0.10366204058326589,1.06143514802719,pbroe_common,10
20130531,-0.17402179598187406,0.9014343665559648,revision_common,1
20130531,-0.13282596446460104,0.9435802206070779,revision_common,2
20130531,-0.15672922100835207,1.015823153956248,revision_common,3
20130531,-0.16535606875722797,0.9484800504069703,revision_common,4
20130531,-0.15823558657577153,0.9420219973671582,revision_common,5
20130531,-0.15233511996552562,0.9826220142159316,revision_common,6
20130531,-0.13331203674029268,0.9818627739209294,revision_common,7
20130531,-0.12830589597608277,1.1078447073066873,revision_common,8
20130531,-0.13870708365019324,1.040288260895456,revision_common,9
20130531,-0.18292231942331294,1.2058232670621287,revision_common,10
20130531,-0.14220178854971255,0.833340157188946,combined_50_50,1
20130531,-0.18201781930712368,0.8826921272704578,combined_50_50,2
20130531,-0.16092335364117427,1.026285804693964,combined_50_50,3
20130531,-0.1537344134240476,1.0048452010985676,combined_50_50,4
20130531,-0.184058790499397,0.9552800115515754,combined_50_50,5
20130531,-0.16278001451425417,1.034580250781557,combined_50_50,6
20130531,-0.15642680834737777,1.0452272370578677,combined_50_50,7
20130531,-0.155340440195894,1.0452057413090696,combined_50_50,8
20130531,-0.08663194187081125,1.1441450076577158,combined_50_50,9
20130531,-0.13759237103014577,1.1104203027673336,combined_50_50,10
20130628,0.059175628059578544,0.8947308894091829,pbroe_common,1
20130628,0.050007028910125984,0.9824836339445742,pbroe_common,2
20130628,0.068996288219215,1.0448171782567293,pbroe_common,3
20130628,0.09938132445269177,1.0678126129280872,pbroe_common,4
20130628,0.08859901654241353,1.2184482479126517,pbroe_common,5
